Stars,HelpfulVotes,Review,Polarity,sentiment(Polarity)
2,0,Sound quality is excellent but without internet it is usless. Its not even wireless or battery operated that is one of its main cons....Its not worth buying.....,0.354166667,Positive
4,0,It's good. My kids enjoy it. Scores low in portability as it does not have inbuilt battery that can atleast cover for room movement,0.366666667,Positive
5,0,Great speaker this is.Initially i thought what i would do with this speaker but after purchasing it i now know how useful and amazing this speaker is.Superb integration with many apps plus smart home devices.Thank You amazon for this,0.482857143,Positive
3,0,My requirement was to use amazon echo dot as an additional speaker to my tv by connecting with fire tv stick.. but I couldn't because both were not in the same generation as I understand.. so my requirement didn't meet.,0,Neutral
1,1,While using echo dot it's always plugged in so it's not useful and while traveling or moving that will not carry because it's required plugged in so it's difficult to carry. Not useful.,-0.266666667,Negative
5,0,its superb gadjet... easy to use... sound quality is very good... i dont know why some user give it a 3 star... ??,0.685833333,Positive
5,0,My family always enjoy talking to alexa. Great enjoyment.,0.6,Positive
5,0,The product is great and nice. The sound out put is loud. Only one thing is you need to be a Amazon prime member to use Alexa. Without that it will not work.,0.38,Positive
1,1,It is not having science related or student education quairies information and it is also not giving proper response as i say the name of one song but it listens another and plays another song,0,Neutral
2,0,As I expected it wasn't worth the money. The sound quality is not that good as I expected from amazon. Also most of the times Alexa doesn't understand what you say. I am very disappointed by Amazon.,0.103571429,Positive
1,4,I have purchased this product with smart bulb. But 💡 not yet received.,0.214285714,Positive
5,0,"Compact and good built quality, good sound quality. Output power may enhanced...",0.6,Positive
5,0,"Its good, not that responsive and doesn't answer large range of questions like the Google home mini but definitely has a better sounding speaker. These have a tons of skills unlike the home mini. Above all, its worth the money I would say.",0.285714286,Positive
5,1,The sound is nice but in my view a higher bass effect wud be an added feather .Otherwise a very smart and handy set to have .,0.329761905,Positive
2,0,All r liked only app connection is not friendly,0.1375,Positive
5,0,The kids love it. Can be programmed with restrictions and alarms,0.5,Positive
5,0,Amazed with this product. It's working amazingly. Could control Led light with voice command,0.5,Positive
5,0,"Good deal, during the sale. Got it for just 2299.00, along with a wipro smart bulb.",0.457142857,Positive
5,0,"Awesome smart speaker... just one Irritation thing with echo dot is the process of connecting it with wifi or any device every time, otherwise it’s an amazing speaker😘",0.604761905,Positive
5,0,"Its nice to have it at home especially when with family, Only using it for Music.",0.2,Positive
5,0,Better and best smart speaker with good quality sound,0.562857143,Positive
5,0,"Very good product, best sound and best microphone response & frist deliveryOverall excellent .........",0.862,Positive
3,0,Echo dot does not link with my Amazon TV stick. I am not able to change channels on my non-Android Sony TV. The help and feedback department don't seem to care when I reported this problem to them.,-0.25,Negative
3,0,Pros:Good sound qualityCons:Always need power connectionSearch engine is not effectiveNot playing all songsOnly few things embeddedPrime membership is must for Amazon musicOverall it's waste of money. Not up to d expectations.,0,Neutral
5,0,"little bit connectivity issues viz bluetooth speakers, wifi devices not shown up, changing or update different wifi in app, speech recognition, radius of alexa recognition etc. Nyway sound is grt. Grt for my IOT projects. Kids love it too.",0.178125,Positive
5,0,Value for money. Happy with Alexa and the smart bulb.,0.507142857,Positive
4,0,"Too loud for the price, with alexa this is vfm of bought in sale... Annoyed by the packaging sent in a big box with no bubble or protective air bags.. Hope no mics were broken.. In general if music is too loud beyond 5 level this can't hear so well",-0.091666667,Negative
1,1,The claims of the advt about the product is baseless. I cannot add the device to Android phone despite repeated attempts for two days. It is a useless product and a pure waste of money,-0.161904762,Negative
4,0,Good product but i don't like the system of charging ...we have to keep on charge every time..if we remove charger alexa will get off...there is no battery life...while traveling we can't carry with us😏😏😕,0.7,Positive
4,1,The hardware on the Echo Dot is great compared to Google Home Mini but I didn't like Alexa much. Google assistant is much better in terms of the intelligence.,0.5,Positive
3,0,Even after subscribing to amazon prime the song selection of malayalam christian devotional and nursery rhymes are really less.syska smartlight is not available...,0,Neutral
4,0,"This is an awesome product, easy to setup, voice recognition and sound quality everything is awesome love the product.",0.666666667,Positive
4,0,Pros:Fantastic design.Great sound. Miles ahead of 2nd gen echo dot.3.5mm port for external speaker.Cons:Alexa needs more skills tailored to Indian needs.Edit after 2 weeks of usage:Alexa app needs optimization as its power intensive and slow. Hopefully they will update soon.,0.12,Positive
3,0,In the title it was written it is said it is having new and improved speaker but the product i got is manufacturing date as July 2019. Selling one year old product with new name. Not good,0.005681818,Positive
5,0,"Easy to setup, and use. Understands Indian accent which is very good . Also the the sound quality is very good, and it picks up command from another room as which is very good",0.712666667,Positive
5,0,Calling Alexa in the early morning instead of calling my wife or my kid is very difficulty. There should be an edit option regarding the name of 'Alexa',0.15,Positive
